planner_horizon,trace_seed,total_cost,planning_ms_per_decision
1,3307013,103.98130657444757,0.13070468594378326
2,3307013,96.29025211768962,0.49839686835184693
4,3307013,95.41625377684832,4.852570320508676
6,3307013,91.38824217170477,42.05127812019782
1,3307014,86.68022758038725,0.12407031317707151
2,3307014,84.52132643880356,0.5013609370507766
4,3307014,84.3807703399118,4.854100016018492
6,3307014,82.22538686406898,42.27793125028256
1,3307015,89.1572941640576,0.13628125816467218
2,3307015,87.89820723339022,0.49917030628421344
4,3307015,86.45610932409764,4.806832816029782
6,3307015,84.545524635911,42.1538328173483
1,3307016,101.40874494523479,0.12548280938062817
2,3307016,94.72694339157347,0.47539686966047157
4,3307016,94.72152082828796,4.817054677914712
6,3307016,88.46809281408787,42.24615156999789
1,3307017,92.06315372935731,0.1255078132089693
2,3307017,89.82429643585621,0.4891843709629029
4,3307017,80.46198751926423,4.904084369627526
6,3307017,77.79503827691079,42.080565632204525
1,3307018,108.76622171165657,0.12005155986116733
2,3307018,101.42548230768254,0.5040281139372382
4,3307018,98.91921439021826,4.7734187446621945
6,3307018,98.53682678192854,42.24087499460438
1,3307019,82.3614997605244,0.1234906267200131
2,3307019,78.65704178704789,0.4809140573343029
4,3307019,78.70998032513177,4.814879685000051
6,3307019,78.00205179754289,42.175923439572216
1,3308000,98.10781569309977,0.13536874212149996
2,3308000,91.41575019061565,0.5072906242276076
4,3308000,87.34275521337986,4.93354217542219
6,3308000,84.97025889158249,42.16813593484403
1,3308001,94.11611655890543,0.12034844075969886
2,3308001,90.13335761073373,0.49140937881020363
4,3308001,89.79334553721688,4.778284375788644
6,3308001,89.58940634131432,42.71806249016663
1,3308002,110.46649528473725,0.12549218627100345
2,3308002,102.77917983308001,0.4966031247022329
4,3308002,101.8219266897863,4.778465623530792
6,3308002,100.9480415135622,42.389828129671514
1,3308003,111.01303000437142,0.12089687879779376
2,3308003,109.13927942366385,0.49453749670647085
4,3308003,106.3982404240172,4.719695323728956
6,3308003,106.10729322293959,42.90578436848591
1,3308004,117.9938963385204,0.13475156993081328
2,3308004,111.57663182667956,0.5000124911020976
4,3308004,110.41364994495947,4.829714071092894
6,3308004,109.26896535865654,42.72657812543912
1,3308005,116.29892856753547,0.1310781135543948
2,3308005,105.45475024434079,0.4913734446745366
4,3308005,105.09803953078926,4.751724984089378
6,3308005,103.92720109812295,42.90876718550862
1,3308006,122.13480818543606,0.12713125215668697
2,3308006,96.77836158782188,0.49951093751587905
4,3308006,95.8073481745949,4.851389063333045
6,3308006,95.14883895150143,42.19797343648679
1,3308007,94.50689104926045,0.13415781177172903
2,3308007,89.44617512973312,0.48642030742485076
4,3308007,85.28096268475056,4.840706245886395
6,3308007,84.68523848950863,42.38944843018544
1,3308008,101.37344007580741,0.12834061999456026
2,3308008,96.10805025592009,0.5441328175948001
4,3308008,94.30910296142102,4.970179685187759
6,3308008,93.06691745817662,42.44858281163033
1,3308009,107.56564228502242,0.12113125012547243
2,3308009,103.97654275793468,0.4962124985468108
4,3308009,101.7456562162914,4.787196872712229
6,3308009,99.65042298450848,42.80393125554838
1,3308010,101.7297988671449,0.1469109374738764
2,3308010,98.95880255135856,0.5022640598326689
4,3308010,96.07586691144854,4.921204692436731
6,3308010,95.377282589674,42.31229687502491
1,3308011,66.98014205098153,0.1432218723493861
2,3308011,63.33852022886276,0.6323218876786996
4,3308011,63.33852022886276,4.851434379816055
6,3308011,63.33852022886276,42.79665155263501
1,3308012,97.97946742724787,0.11952030945394654
2,3308012,94.30987978634543,0.5171875000087311
4,3308012,92.37427715382472,4.840512490773108
6,3308012,90.80350863188505,42.727542189823
1,3308013,100.96915284249715,0.12999218597542495
2,3308013,97.30549296993567,0.5131078123667976
4,3308013,94.8841849538297,4.858351559960283
6,3308013,94.54623682449142,42.747376566694584
1,3308014,102.21785573082042,0.13736718210566323
2,3308014,88.86139422655106,0.49081406177720055
4,3308014,77.91371156275272,4.752579692649306
6,3308014,77.53613211214542,42.29843906250608
1,3308015,106.60845113743859,0.13846718684362713
2,3308015,95.80879582464695,0.5052453052485362
4,3308015,94.52794615924358,4.811053129742504
6,3308015,94.0310957878828,42.0705593751336
1,3308016,84.16962924224305,0.12128281377954409
2,3308016,77.68845290607436,0.4883828114543576
4,3308016,75.65218954682351,4.730687494884478
6,3308016,75.65218954682351,41.97266250048415
1,3308017,101.68609702570384,0.12459999743441585
2,3308017,98.67211466891601,0.49593124640523456
4,3308017,97.64774777889252,4.789779681232176
6,3308017,97.4375473958514,42.18134687107522
1,3308018,101.04335772566742,0.12806406266463455
2,3308018,93.63754620094221,0.4847656273341272
4,3308018,92.41440349775274,4.818404688194278
6,3308018,91.51549192693874,42.150289062192314
1,3308019,97.59552684710756,0.12009687452518847
2,3308019,93.75162130631985,0.4810109367099358
4,3308019,93.24592807306811,4.792584371898556
6,3308019,92.44318173527718,41.88362031345605
1,3309000,123.70910242780397,0.13310155736689921
2,3309000,107.08761098922503,0.4918031263514422
4,3309000,106.42269785912518,4.831126560020493
6,3309000,105.22999413521771,41.98875311885786
1,3309001,92.0187385369032,0.1297828112001298
2,3309001,90.5961479360873,0.49783124813984614
4,3309001,87.20681269125113,4.718870304714073
6,3309001,86.8915975872518,42.21163593501842
1,3309002,114.30867161607583,0.12119061648263596
2,3309002,108.07827330188735,0.5008953121432569
4,3309002,110.20262914346189,4.8145015480258735
6,3309002,107.00258724112955,42.49581562362437
1,3309003,95.1678171038284,0.1207624936796492
2,3309003,86.3832162336312,0.5227515666774707
4,3309003,83.9307439510554,4.790764060089714
6,3309003,82.66329542696477,42.59735157575051
1,3309004,133.93172715437595,0.1330874947598204
2,3309004,114.41823651602711,0.5023140674893511
4,3309004,112.75229936554813,4.886851558694616
6,3309004,112.74863081887149,43.25631562824128
1,3309005,87.65171065910947,0.13354218936001416
2,3309005,83.42108671367168,0.49418593516747933
4,3309005,82.80477129545187,4.853893755353056
6,3309005,82.7143505414763,42.50292500000796
1,3309006,95.41763051100217,0.12240312207723036
2,3309006,87.89166004258068,0.48592187340545934
4,3309006,87.69416564106942,4.759518747960101
6,3309006,85.99611773490906,42.42124687698379
1,3309007,95.34988524167333,0.13087186744087376
2,3309007,94.16775573130809,0.4892874931101687
4,3309007,89.57932313943154,4.867754689257708
6,3309007,90.9935909435153,42.799557817488676
1,3309008,112.1198458932897,0.12288280595385004
2,3309008,102.42014897259277,0.49302812658424955
4,3309008,102.19725666979123,4.858028130911407
6,3309008,102.18424368763466,42.67599843660719
1,3309009,99.3704942836768,0.13390624553721864
2,3309009,86.19826388922152,0.4840000001422595
4,3309009,85.09687294126104,4.774200002430007
6,3309009,84.97046347239761,42.21308749583841
1,3309010,118.25959837656438,0.12570312537718564
2,3309010,105.62014277834072,0.4912921867799014
4,3309010,104.55355307583154,4.860578117586556
6,3309010,103.46949220599751,42.93001873702451
1,3309011,94.15463899257111,0.13332499838725198
2,3309011,93.87774480581284,0.5218499936745502
4,3309011,84.37488919198513,4.841907806621748
6,3309011,84.37488919198513,42.38835469186597
1,3309012,116.77433565913705,0.13169687008485198
2,3309012,101.68495824618803,0.5056734389654594
4,3309012,98.20543807301465,4.799012494913768
6,3309012,97.64773095548153,42.64994375080278
1,3309013,94.77086709021515,0.12171249363746028
2,3309013,92.07581445683647,0.48868437625060324
4,3309013,92.4662333290143,4.859620310526225
6,3309013,89.77399398748085,42.76857343575102
1,3309014,87.02281887973814,0.12672969023697078
2,3309014,82.98203251659871,0.49814375779533293
4,3309014,82.02691636383534,4.818610939764767
6,3309014,79.40183138251305,42.42006249842234
1,3309015,89.37433165732877,0.12812812565243803
2,3309015,81.19559682905674,0.48643593618180603
4,3309015,81.1931513696909,4.782004685694119
6,3309015,78.48928923904896,42.89432344012312
1,3309016,114.95802716530261,0.13307031804288272
2,3309016,108.24777634984008,0.5150796823727433
4,3309016,108.52115312107958,4.909876559395343
6,3309016,107.88854029207654,43.648992188536795
1,3309017,89.12504337800266,0.12179218356322963
2,3309017,86.79227400785228,0.485493752421462
4,3309017,82.4056686937809,4.85261718131369
6,3309017,79.89792150557041,42.34170156632899
1,3309018,92.47910772786442,0.1364484451187309
2,3309018,87.45183643271633,0.49322187442157883
4,3309018,83.65254898369312,4.710156252258457
6,3309018,82.05069287121296,42.46506250638049
1,3309019,104.57368317827664,0.12383281318761874
2,3309019,95.34136103481423,0.5258515593595803
4,3309019,95.34136103481423,4.778748438184266
6,3309019,92.1374287635088,42.60658437124221
1,3310000,96.74205642435362,0.13082501573080663
2,3310000,89.42037908136845,0.5019531254220055
4,3310000,87.94839508235455,4.885157823082409
6,3310000,87.94839508235455,42.67629062269407
1,3310001,95.39758303054893,0.13836249854648486
2,3310001,87.09368282421305,0.5063859352958389
4,3310001,83.07085950858551,4.879476558926399
6,3310001,83.07085950858551,41.83296562587202
1,3310002,113.10044806216727,0.12762187907355838
2,3310002,105.37258187960467,0.4939578066114336
4,3310002,102.38939082947361,4.760107811307535
6,3310002,100.36904606063206,42.22703281266149
1,3310003,105.5346028832357,0.12300469279580284
2,3310003,102.04067682605427,0.5043515648139874
4,3310003,99.83770100213182,4.797854688149528
6,3310003,94.70564957409842,42.361848425571225
1,3310004,78.29530879925049,0.1309203180426266
2,3310004,75.60751658678055,0.49760625006456394
4,3310004,74.0530397593975,4.852639061937225
6,3310004,73.90305644273758,42.31055312084209
1,3310005,95.96194773310155,0.1242265643668361
2,3310005,91.5046268559198,0.48268280988850165
4,3310005,90.58739708831297,4.795595310497447
6,3310005,90.15151315781875,42.22611718432745
1,3310006,97.57041426858133,0.1281609384022886
2,3310006,97.37573104500771,0.4960109363310039
4,3310006,93.50571710765362,4.74954687160789
6,3310006,89.61190306544304,42.34735624231689
1,3310007,100.1558898941025,0.12503281868703198
2,3310007,95.91535618288069,0.5211375009821495
4,3310007,94.45606627533901,4.8074765618366655
6,3310007,93.19547408243831,42.1330203062098
1,3310008,87.92632044379998,0.13790312368655577
2,3310008,81.04557175242395,0.5091781222290592
4,3310008,79.93163742711717,4.752453127366607
6,3310008,79.4747803002596,42.202789067232516
1,3310009,110.91772179865617,0.1246078190888511
2,3310009,107.1032871901989,0.4877796854998451
4,3310009,103.97640436887741,4.72465468737937
6,3310009,102.37759238481522,42.300560940930154
1,3310010,86.40477021656798,0.1330734357907204
2,3310010,75.37896287590266,0.49936094001168385
4,3310010,74.51050070077181,4.752810929858242
6,3310010,71.62326315194369,41.96087655873271
1,3310011,89.7188584733761,0.1213203195220558
2,3310011,87.88584509921688,0.4946515564370202
4,3310011,86.08265486359596,4.754681254780735
6,3310011,85.96456518769264,42.76483281864785
1,3310012,95.48106032791429,0.1246015599463135
2,3310012,87.45658325552941,0.4820468784600962
4,3310012,85.824078643322,4.746590624563396
6,3310012,82.96946453452111,42.27612655995472
1,3310013,115.48232861731981,0.1359921916446183
2,3310013,100.48171175158583,0.5007515665056417
4,3310013,99.16187354888193,4.863181253313087
6,3310013,98.44670838150599,42.79086249880493
1,3310014,89.28861233957707,0.1263046851818217
2,3310014,87.55416439139533,0.5019406253268244
4,3310014,84.27636133432388,4.839714063564315
6,3310014,82.98073885142803,42.481974995098426
1,3310015,95.37584997543817,0.12532499931694474
2,3310015,89.45526851270756,0.49679687072057277
4,3310015,86.34029042720795,4.824479685339611
6,3310015,83.06054477393627,42.27598594115989
1,3310016,94.38317484419987,0.12813906141673215
2,3310016,92.53758006803191,0.5016406284994446
4,3310016,91.3449946299233,4.871281249506865
6,3310016,91.40627498924732,42.329987500124844
1,3310017,89.39156716868472,0.12436562064976897
2,3310017,84.58682795763016,0.5026562484999886
4,3310017,82.25151128470898,4.838109380216338
6,3310017,81.30985010564328,42.51243593353138
1,3310018,97.3032542981147,0.1269000058528036
2,3310018,90.32098275705076,0.5140781267982675
4,3310018,89.71511339396238,4.911603125947295
6,3310018,89.71511339396238,44.43946717583458
1,3310019,104.63165073400296,0.13751718870480545
2,3310019,104.31489585052145,0.5160781311133178
4,3310019,105.67546759257925,5.041687492848723
6,3310019,100.1242995351553,43.95888281760563
1,3311000,85.42498796421425,0.13022030543652363
2,3311000,85.24683318936687,0.5053281238360796
4,3311000,82.25029496753078,5.000903116524569
6,3311000,80.65264617800713,44.527362511871615
1,3311001,115.92462591390195,0.1354546839138493
2,3311001,107.46534608331277,0.5327015769580612
4,3311001,105.97460445520016,5.017043742554961
6,3311001,105.97460445520016,45.06409843816073
1,3311002,104.55167561780513,0.13978906099509913
2,3311002,98.46913434500703,0.521367188412114
4,3311002,96.34045979919922,5.246951553999679
6,3311002,96.26937532640704,44.80878437789215
1,3311003,110.16324342665901,0.15054062168928795
2,3311003,104.67079311731104,0.5280499935906846
4,3311003,103.41913064185341,5.000259367079707
6,3311003,100.98917693325234,44.635437514443765
1,3311004,108.139419722247,0.13642030535265803
2,3311004,94.37120413740756,0.5039187435613712
4,3311004,91.86263126669706,5.131229692779016
6,3311004,89.65107876597227,45.198815620096866
1,3311005,92.4971335911574,0.14152968833514024
2,3311005,83.57468573673702,0.5349234306777362
4,3311005,82.27181738615036,5.117560936923837
6,3311005,77.97280464321375,45.0749062547402
1,3311006,102.35412383191718,0.15095937851583585
2,3311006,93.878484780158,0.5201468666200526
4,3311006,88.48870441317558,5.041654696469777
6,3311006,87.99082830778701,44.22723593233968
1,3311007,97.73448243362867,0.1339390601060586
2,3311007,86.45900829136372,0.5277734435367165
4,3311007,84.51638503372669,5.056182812040788
6,3311007,82.46675799787045,45.08045937473071
1,3311008,108.21396634950007,0.138204677568865
2,3311008,99.64402743898572,0.5548953286051983
4,3311008,97.60182924568653,5.157901567145018
6,3311008,94.80595184862614,45.18256561641465
1,3311009,119.15181952699689,0.13459218826028518
2,3311009,89.89051291860167,0.5153828133188654
4,3311009,85.95593509227038,5.091879680549027
6,3311009,84.98851123601199,43.997812492307276
1,3311010,127.33723127431401,0.1340406233794056
2,3311010,117.80826375149006,0.5163000005268259
4,3311010,111.71223933424938,4.946539056618349
6,3311010,110.56308982696521,43.09142031161173
1,3311011,90.40352474557534,0.12813125067623332
2,3311011,85.1113618479721,0.48812500790518243
4,3311011,83.48183446229295,4.8371703196608
6,3311011,83.18720235079527,42.48028437177709
1,3311012,94.27260214052332,0.13534687604987994
2,3311012,85.82438739110471,0.49946718354476616
4,3311012,84.94170058957992,4.823021874472033
6,3311012,83.97790737450123,42.42838437494356
1,3311013,110.0863497305388,0.12866717952420004
2,3311013,100.85264305229833,0.4922843745589489
4,3311013,99.25059570126388,4.8580968723399565
6,3311013,99.25544107153847,42.40956406283658
1,3311014,115.9585619562404,0.12756406613334548
2,3311014,111.35071209157306,0.49930624663829803
4,3311014,109.56365786332825,4.83195467859332
6,3311014,108.71717383595617,42.56714374969306
1,3311015,103.88666210457512,0.12941250315634534
2,3311015,97.52353000852631,0.488615622089128
4,3311015,97.12755156365492,4.789993745362153
6,3311015,96.96142933106096,42.24884999530332
1,3311016,88.22766607684481,0.12546562356874347
2,3311016,83.32033863372665,0.4902468717773445
4,3311016,81.33868635768752,4.778750000696164
6,3311016,78.37994495332241,42.10189687910315
1,3311017,106.44246373037059,0.12315468484302983
2,3311017,97.71985963881016,0.4960624992236262
4,3311017,97.52286747536249,4.7659781248512445
6,3311017,97.52286747536249,42.44310000285623
1,3311018,85.0262262606318,0.13379843949223869
2,3311018,84.4582870731051,0.49047656284528784
4,3311018,82.13557301461697,4.9004500015144
6,3311018,78.34357644617558,42.62744374864269
1,3311019,98.01158104284563,0.12918750144308433
2,3311019,93.96880954871128,0.4892390606983099
4,3311019,93.2103893485016,4.76599686408008
6,3311019,92.92529613830214,42.58904219568649
1,3312000,86.08151292278743,0.13413906162895728
2,3312000,78.34069952368736,0.49235313053941354
4,3312000,78.34069952368736,4.857378118686029
6,3312000,77.10602569580078,42.50042500098061
1,3312001,121.77185072253775,0.1337406283710152
2,3312001,113.55901705493349,0.49889843648998067
4,3312001,109.27807512198432,4.847404685278889
6,3312001,108.86393392086029,42.39819530812383
1,3312002,116.46653091989722,0.14314688087324612
2,3312002,103.46200712939766,0.5093921845400473
4,3312002,102.94406933445147,4.841570318603772
6,3312002,102.05242014903706,42.737929690702
1,3312003,86.93263935400536,0.12589063226187136
2,3312003,80.07488315701485,0.4898203133052448
4,3312003,78.00295143723488,4.775739063916262
6,3312003,78.00295143723488,42.84198282766738
1,3312004,88.24072085181888,0.1299765608564485
2,3312004,77.17654747664929,0.529745317180641
4,3312004,77.0637284681201,4.779826567755663
6,3312004,77.0637284681201,42.41252655265271
1,3312005,89.78205656534604,0.12857188266934827
2,3312005,84.68987754200381,0.48554062777839135
4,3312005,84.4735143503992,4.8589625002932735
6,3312005,84.4735143503992,43.035848437284585
1,3312006,70.19990698248148,0.13437656525638886
2,3312006,68.99223885685205,0.5508843660209095
4,3312006,68.99223885685205,5.055534375060233
6,3312006,68.66905779391527,43.14223750043311
1,3312007,108.32861958114154,0.12897186388727278
2,3312007,95.78357121748564,0.49138749091071077
4,3312007,95.78357121748564,4.805656257303781
6,3312007,95.47600496662496,42.47567813581554
1,3312008,84.83229732987584,0.13035311712883413
2,3312008,69.42251918613911,0.4895937418041285
4,3312008,68.08337140977383,4.791851557456539
6,3312008,68.08337140977383,42.263614070179756
1,3312009,115.62143654451715,0.12620468805835117
2,3312009,107.45177850598097,0.4968656230630586
4,3312009,106.52899828070403,4.824442195968004
6,3312009,106.52899828070403,42.413026556459954
1,3312010,100.60638711586519,0.13284063425089698
2,3312010,99.26136234807024,0.5004921858926537
4,3312010,94.01799072881994,4.7903359391057165
6,3312010,89.80702963471413,42.09631251069368
1,3312011,102.21173720868259,0.12657968727580737
2,3312011,93.0383359506362,0.4877874962403439
4,3312011,91.98062762726735,4.807398438060773
6,3312011,91.50127471983433,42.27741718750622
1,3312012,120.65479182281172,0.12985624925931916
2,3312012,115.25058321279403,0.5124999916006345
4,3312012,112.83561110712785,4.858239055465674
6,3312012,106.45455524402625,42.30440469291352
1,3312013,97.95740650472123,0.12768594206136186
2,3312013,94.73346944153309,0.5149593762325821
4,3312013,94.03703208267689,4.851498435527901
6,3312013,93.68276335299015,42.34826563515526
1,3312014,93.3221696730119,0.12665312715398613
2,3312014,87.57954989373684,0.4977859316568356
4,3312014,85.26579390466213,4.842885929974727
6,3312014,82.423784121871,42.15406249568332
1,3312015,84.75631432492268,0.1285296857531648
2,3312015,72.81634102546336,0.5148625059518963
4,3312015,72.70811459422112,4.805553115147632
6,3312015,70.66274535353642,41.89436875458341
1,3312016,100.24861531929501,0.12567343583214097
2,3312016,95.937099860643,0.49841093641589396
4,3312016,93.12141245603561,4.775564066221705
6,3312016,93.12141245603561,42.35832655467675
1,3312017,104.37194818434425,0.12749531379085965
2,3312017,88.73202228546143,0.5027156203141203
4,3312017,88.57713377475739,4.7809203115321
6,3312017,84.14322499930859,42.21391718965606
1,3312018,87.42240335486125,0.13180156020098366
2,3312018,78.87731912732124,0.5032765620853752
4,3312018,78.87731912732124,4.825042178708827
6,3312018,77.20831722021103,42.54209218379401
1,3312019,83.9676330778484,0.12104061715945136
2,3312019,82.31361998210052,0.5054515695519513
4,3312019,80.2307475373149,4.832678123420919
6,3312019,78.57398907989264,42.69487655983539
1,3313000,102.92622914015757,0.12085624803148676
2,3313000,94.65960057622787,0.5006250048609218
4,3313000,90.33377320364296,4.834181258047465
6,3313000,86.80243888497353,42.42620937657193
1,3313001,83.8345988337703,0.13848749404132832
2,3313001,78.2376262485981,0.49579843653191347
4,3313001,78.21269577145577,4.852057818425237
6,3313001,75.29870154857636,42.448787491593976
1,3313002,98.59163312048497,0.12518906260083895
2,3313002,97.2038090132394,0.4919234343105927
4,3313002,94.40642182818348,4.860284372625756
6,3313002,94.3463479578495,42.53151562807034
1,3313003,96.69554176061436,0.1234124993061414
2,3313003,93.81342156231403,0.5008562457078369
4,3313003,90.41622816026211,4.790298438820173
6,3313003,90.41622816026211,42.21363750730234
1,3313004,106.6319351510024,0.1224484367412515
2,3313004,90.36063863877669,0.530509381860611
4,3313004,90.07237295824585,4.842970320169115
6,3313004,90.07237295824585,42.49928750323306
1,3313005,86.11371921915861,0.13561249943450093
2,3313005,82.67546003282087,0.4909859362669522
4,3313005,76.004209138453,4.848170319746714
6,3313005,75.6550353243947,42.434545308424276
1,3313006,119.3299792624593,0.12324843919486739
2,3313006,108.74345127629745,0.506757814946468
4,3313006,95.66542270183564,4.811617181985639
6,3313006,94.64302722513676,42.47076093452051
1,3313007,112.85234044791409,0.12294218504393939
2,3313007,110.64314149427148,0.5060218645667192
4,3313007,106.464068592928,4.841932821364026
6,3313007,106.25231498613174,42.654014063373324
1,3313008,101.23372487957194,0.12960781350557227
2,3313008,94.20185967087745,0.4957921828463441
4,3313008,92.37123997807502,4.801840617801645
6,3313008,87.51541108191013,42.94617968662351
1,3313009,90.06110693288814,0.1281000004382804
2,3313009,81.84236178547144,0.4936796885885997
4,3313009,81.74331235140562,4.796340614120709
6,3313009,81.74331235140562,42.336037495260825
1,3313010,109.12131273896176,0.1272859371965751
2,3313010,94.96169449489008,0.49870781003846787
4,3313010,94.91650781587288,4.790051558302366
6,3313010,87.26606388614691,42.400667181937024
1,3313011,89.95969372557194,0.12918437278131023
2,3313011,88.32644374845162,0.4971312519046478
4,3313011,85.3723653063178,4.862625000896514
6,3313011,85.36083946618905,42.20644686029118
1,3313012,90.44567894189102,0.13372343164519407
2,3313012,89.10530459284783,0.4981296951882541
4,3313012,88.59053011725524,4.8143015628738794
6,3313012,86.46724274158478,42.472528124562814
1,3313013,96.45597311796422,0.1316468697041273
2,3313013,94.39710920159558,0.5012203055230202
4,3313013,93.35863543881489,4.820434372959426
6,3313013,90.07042689621449,42.34018750139512
1,3313014,94.7123657413927,0.12462968516047113
2,3313014,91.42981266449473,0.4988078198948642
4,3313014,91.00674324683632,4.8467062533745775
6,3313014,90.78771723442111,42.51420467880962
1,3313015,102.40377295841714,0.1301781230722554
2,3313015,99.9822121837421,0.49807344475993887
4,3313015,87.14123123884201,4.84888593746291
6,3313015,82.44776546955109,42.516167184658116
1,3313016,102.7228471337593,0.13338281132746488
2,3313016,99.77291571461633,0.48712812713347375
4,3313016,99.2822004749858,4.877003126239288
6,3313016,90.79707875629171,42.29003905675199
1,3313017,90.50980203078704,0.12886093099950813
2,3313017,81.4684664607048,0.4741781176562654
4,3313017,78.12198439985514,4.789506248926045
6,3313017,76.64489019662142,42.66863282464328
1,3313018,110.981697851217,0.1349703179585049
2,3313018,110.46240558800021,0.5097171979286941
4,3313018,104.38742524295529,4.830396881516208
6,3313018,103.38443011582288,42.29241718167032
1,3313019,104.26555239656622,0.13076249888399616
2,3313019,96.77656335575368,0.506268754179473
4,3313019,94.96158828139305,4.7793578160053585
6,3313019,94.96158828139305,42.12274843666819
1,3314000,79.08827290982008,0.13177968685340602
2,3314000,76.58916930407285,0.4791203173226677
4,3314000,74.30065120309591,4.792090630871826
6,3314000,67.5601566389203,42.022215622637304
1,3314001,73.65758022069932,0.1294593694183277
2,3314001,71.53219678401948,0.49051093992602546
4,3314001,70.18073765337468,4.750662506921799
6,3314001,68.83811345100403,42.49217656615656
1,3314002,122.18290697543573,0.12449218593246769
2,3314002,114.86324918855018,0.5084984441054985
4,3314002,113.14510693872586,4.832776561670471
6,3314002,106.22743354737759,42.32273125307984
1,3314003,109.9253191257014,0.1272281206183834
2,3314003,94.03462250657698,0.4951453156536445
4,3314003,93.5883193954125,4.82637655477447
6,3314003,95.43259214356259,42.504651564740925
1,3314004,88.65330107016628,0.12974374840268865
2,3314004,81.04240373969078,0.5008328134863405
4,3314004,81.04240373969078,4.777706250024494
6,3314004,81.04512366532683,42.202665621516644
1,3314005,86.52099368258379,0.12938906002091244
2,3314005,82.74738001545919,0.496573438795167
4,3314005,81.74577833116055,4.767337508383207
6,3314005,80.0883703917265,42.0346031205554
1,3314006,91.00611700574238,0.12449375572032295
2,3314006,89.33341376940103,0.5065015684522223
4,3314006,88.23034468310837,4.820514062885195
6,3314006,89.1589986473322,42.22077657141199
1,3314007,97.96193036281237,0.13385469173954334
2,3314007,83.0614063218236,0.48655312457412947
4,3314007,82.25772232562304,4.738209376228042
6,3314007,80.1172508597374,42.26262031443184
1,3314008,102.58833499484754,0.13245624904811848
2,3314008,93.22284634384432,0.48334687744500116
4,3314008,86.03443040698767,4.774564053150243
6,3314008,86.03443040698767,42.44049218686996
1,3314009,91.25197248011705,0.12744687410304323
2,3314009,86.10964580726623,0.49166875032824464
4,3314009,83.69299339312687,4.830265623240848
6,3314009,83.69299339312687,42.34715156235325
1,3314010,100.6489149722896,0.1295343754463829
2,3314010,96.07938675801651,0.49051405767386314
4,3314010,93.88399099707604,4.895573441899614
6,3314010,93.31249200701714,42.381271878184634
1,3314011,91.38048735757684,0.12793437235814054
2,3314011,88.6723602737782,0.49941874749492854
4,3314011,87.48873177773727,4.835284378714277
6,3314011,87.48873177773727,42.81908280790958
1,3314012,78.77150647572736,0.13083281737635843
2,3314012,75.97090747207403,0.5033718807680998
4,3314012,75.86126806586981,4.9381859389541205
6,3314012,70.45361035317183,43.06122812704416
1,3314013,111.17845600284761,0.13053125258011278
2,3314013,104.30517997447112,0.4982328046025941
4,3314013,103.89305456727743,4.856412495428231
6,3314013,104.10662374494751,42.29354687049636
1,3314014,122.04064819388344,0.13545937144954223
2,3314014,110.02845209262145,0.5056828140368452
4,3314014,102.9935703753471,4.787124997164938
6,3314014,100.63784819841385,42.19380312679277
1,3314015,122.27769006611128,0.12508593863458373
2,3314015,116.2224080253809,0.5081609342596494
4,3314015,113.36346567821502,4.780074992595473
6,3314015,110.38039419353008,42.42274062562501
1,3314016,81.73394210047609,0.12942188004672062
2,3314016,80.35685860065256,0.49327031592838466
4,3314016,79.03042233650052,4.729596870674868
6,3314016,78.98433456814621,42.079476563230855
1,3314017,91.68182735384853,0.13099999887344893
2,3314017,89.21477762950785,0.5009328033338534
4,3314017,86.99032890796661,4.812726569070946
6,3314017,86.99032890796661,42.042218752612825
1,3314018,92.13473865449164,0.12344218521320727
2,3314018,86.4679959744215,0.4939156187901972
4,3314018,86.21514103710652,4.863473433943
6,3314018,86.21514103710652,42.762839068018366
1,3314019,108.43967497438216,0.1246937463292852
2,3314019,99.47835510189074,0.4937828107358655
4,3314019,99.14843265841374,4.865174987571663
6,3314019,97.83840723421119,42.53786094704992
1,3315000,99.67694331633815,0.13305157335707918
2,3315000,97.82625983990292,0.49857030899147503
4,3315000,94.57496623098851,4.853984381043119
6,3315000,94.513462343812,42.82125938152603
1,3315001,83.01916941270163,0.12400781270116568
2,3315001,79.94512871652842,0.5058749993622769
4,3315001,79.94512871652842,4.787898453287198
6,3315001,79.94512871652842,42.60738437187683
1,3315002,91.12188517643061,0.13348749416763894
2,3315002,83.0890427104832,0.5081984418211505
4,3315002,82.35150978356485,4.858395315750386
6,3315002,83.15019330588477,42.83526561812323
1,3315003,110.65589734135914,0.1312343702011276
2,3315003,107.48243599086341,0.538254682396655
4,3315003,106.82346357323739,5.2064375013287645
6,3315003,106.5145752621034,45.088045320881065
1,3315004,109.58331104426901,0.1444546869606711
2,3315004,94.60354205622244,0.5312109260557918
4,3315004,92.8408317670226,5.077757807157468
6,3315004,92.8408317670226,45.00672343237966
1,3315005,98.63974193668587,0.1423047015123302
2,3315005,95.60285383493613,0.5185468744457467
4,3315005,94.98232951015234,5.1127109363733325
6,3315005,94.98205567377806,45.352273433309165
1,3315006,111.6396619491815,0.12914062426716555
2,3315006,109.623650731398,0.5388687422964722
4,3315006,105.22996811568737,5.128409367898712
6,3315006,104.61444507539272,44.80752343806671
1,3315007,84.16346679627895,0.1370656318613328
2,3315007,80.75733464956284,0.5401093731052242
4,3315007,77.03603166341782,5.057687496446306
6,3315007,76.93637520074844,44.12799531019118
1,3315008,112.49385207701665,0.12887500270153396
